Player,#,Nation,Pos,Age,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_TklW,Performance_Int,Performance_OG,Performance_PKwon,Performance_PKcon,match_date,home_team,away_team,score,match_url,stat_type,squad_side,Birthdate
Lucas Torro,6,ESP,Central Midfielder,30-177,62,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,"Sunday January 12, 2025",Atlético Madrid,Osasuna,Jan-00,"Las Palmas, Spain",summary,away,7/19/1994
Jesus Areso,12,ESP,Defender,25-194,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,"Sunday January 12, 2025",Atlético Madrid,Osasuna,Jan-00,"Las Palmas, Spain",summary,away,7/2/1999
Pablo Ibanez,8,ESP,Central Midfielder,26-114,90,0,0,0,0,3,1,0,0,3,3,0,0,0,2,0,,,"Sunday January 12, 2025",Atlético Madrid,Osasuna,Jan-00,"Las Palmas, Spain",summary,away,9/20/1998
Abel Bretones,23,ESP,Left Back,24-144,90,0,0,0,0,0,0,0,0,2,0,0,7,3,1,0,,,"Sunday January 12, 2025",Atlético Madrid,Osasuna,Jan-00,"Las Palmas, Spain",summary,away,8/20/2000
Jorge Herrando,5,ESP,Centre-Back,23-319,90,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,,,"Sunday January 12, 2025",Atlético Madrid,Osasuna,Jan-00,"Las Palmas, Spain",summary,away,2/27/2001
Catena,24,ESP,Centre-Back,30-076,90,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,,"Sunday January 12, 2025",Atlético Madrid,Osasuna,Jan-00,"Las Palmas, Spain",summary,away,10/28/1994
Enzo Boyomo,22,CMR,Centre-Back,23-097,62,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,,"Sunday January 12, 2025",Atlético Madrid,Osasuna,Jan-00,"Las Palmas, Spain",summary,away,10/7/2001
Aimar Oroz,10,ESP,Midfielder,23-046,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Sunday January 12, 2025",Atlético Madrid,Osasuna,Jan-00,"Las Palmas, Spain",summary,away,11/27/2001
Ruben Pena,15,ESP,Right Back,33-178,62,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,,,"Sunday January 12, 2025",Atlético Madrid,Osasuna,Jan-00,"Las Palmas, Spain",summary,away,7/18/1991
Jon Moncayola,7,ESP,Midfielder,26-244,28,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,,,"Sunday January 12, 2025",Atlético Madrid,Osasuna,Jan-00,"Las Palmas, Spain",summary,away,5/13/1998
Sergio Herrera,1,ESP,Goalkeeper,31-221,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Sunday January 12, 2025",Atlético Madrid,Osasuna,Jan-00,"Las Palmas, Spain",summary,away,6/5/1993
16 Players,,,,,990,0,0,0,0,6,1,0,0,14,5,2,18,11,3,0,,,"Sunday January 12, 2025",Atlético Madrid,Osasuna,Jan-00,"Las Palmas, Spain",summary,away,
Mikel Oyarzabal,10,ESP,Forward,27-267,82,0,1,0,0,0,0,0,0,1,0,1,0,3,1,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Las Palmas, Spain",summary,home,4/21/1997
Pablo Marin,28,ESP,Midfielder,21-194,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Las Palmas, Spain",summary,home,7/3/2003
Sergio Gomez,17,ESP,Left Winger,24-131,62,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Las Palmas, Spain",summary,home,9/3/2000
Ander Barrenetxea,7,ESP,Forward / Midfielder,23-017,28,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Las Palmas, Spain",summary,home,12/27/2001
Luka Sucic,24,CRO,Attacking Midfielder,22-127,90,0,0,0,0,2,1,0,0,2,0,0,0,0,2,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Las Palmas, Spain",summary,home,9/8/2002
Brais Mendez,23,ESP,Attacking Midfielder,28-006,72,0,0,0,0,1,0,0,0,2,1,1,1,0,0,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Las Palmas, Spain",summary,home,1/6/1997
Olasagasti,16,ESP,Midfielder,24-150,18,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Las Palmas, Spain",summary,home,8/15/2000
Takefusa Kubo,14,JPN,Right Winger,23-223,82,1,0,0,0,1,1,0,0,1,0,0,4,0,0,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Las Palmas, Spain",summary,home,6/4/2001
Orri Steinn Oskarsson,9,ISL,Forward,20-137,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Las Palmas, Spain",summary,home,8/28/2004
Martin Zubimendi,4,ESP,Defensive Midfielder,25-346,90,0,0,0,0,0,0,1,0,3,1,0,0,1,2,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Las Palmas, Spain",summary,home,2/1/1999
Aihen Munoz,3,ESP,Left Back,27-150,90,0,0,0,0,1,0,1,0,2,0,0,2,0,0,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Las Palmas, Spain",summary,home,8/16/1997
Nayef Aguerd,21,MAR,Centre-Back,28-289,90,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Las Palmas, Spain",summary,home,3/29/1996
Aritz Elustondo,6,ESP,Centre-Back,30-291,72,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Las Palmas, Spain",summary,home,3/28/1994
Jon Pacheco,20,ESP,Defender,24-005,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Las Palmas, Spain",summary,home,1/7/2001
Jon Aramburu,27,VEN,Right Back,22-174,90,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Las Palmas, Spain",summary,home,7/23/2002
Alex Remiro,1,ESP,Goalkeeper,29-295,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Las Palmas, Spain",summary,home,3/24/1995
16 Players,,,,,990,1,1,0,0,6,3,4,0,17,6,2,13,7,9,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Las Palmas, Spain",summary,home,
Thierno Barry,15,FRA,Forward,22-084,90,0,0,0,0,3,1,0,0,2,2,1,0,1,0,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Las Palmas, Spain",summary,away,10/21/2002
Pape Gueye,18,SEN,Forward,25-355,90,0,0,0,0,1,0,0,0,2,6,0,2,1,1,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Las Palmas, Spain",summary,away,1/23/1999
Alex Baena,16,ESP,Left Midfielder,23-177,90,0,0,0,0,2,0,1,0,1,2,0,8,0,0,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Seville, Spain",summary,away,7/20/2001
Daniel Parejo,10,ESP,Central Midfielder,35-272,90,0,0,0,0,1,0,0,0,1,2,1,4,4,0,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Seville, Spain",summary,away,4/16/1989
Santi Comesana,14,ESP,Central Midfielder,28-100,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Seville, Spain",summary,away,10/4/1996
Pau Cabanes,33,ESP,Forward,19-331,30,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Seville, Spain",summary,away,2/16/2005
Denis Suarez,6,ESP,Right Midfielder,31-007,60,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Seville, Spain",summary,away,1/6/1994
Gerard Moreno,7,ESP,Forward / Midfielder,32-281,30,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Seville, Spain",summary,away,4/6/1992
Sergi Cardona,23,ESP,Left Back,25-189,90,0,0,0,0,1,1,0,0,0,1,0,6,3,0,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Seville, Spain",summary,away,7/8/1999
Willy Kambwala,5,FRA,Centre-Back,20-141,90,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Seville, Spain",summary,away,8/24/2004
Juan Foyth,8,ARG,Centre-Back,27-001,90,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Seville, Spain",summary,away,1/12/1998
Kiko Femenia,17,ESP,Right Back,33-346,90,0,0,0,0,0,0,0,0,0,1,0,4,3,1,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Seville, Spain",summary,away,2/1/1991
Luiz Lucio Reis Junior,1,BRA,Goalkeeper,23-365,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Seville, Spain",summary,away,1/14/2001
13 Players,,,,,990,0,0,0,0,15,5,2,0,6,17,2,28,15,3,0,,,"Monday January 13, 2025",Real Sociedad,Villarreal,Jan-00,"Seville, Spain",summary,away,
Alejo Veliz,9,ARG,Forward,21-120,79,0,0,0,0,2,1,0,0,2,5,0,0,0,0,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Seville, Spain",summary,home,9/19/2003
Fernando Calero,5,ESP,Defender,29-125,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Seville, Spain",summary,home,9/14/1995
Alvaro Tejero,12,ESP,Forward,28-181,62,0,1,0,0,2,1,0,0,0,2,0,3,0,1,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Seville, Spain",summary,home,7/19/1996
Roberto Fernandez,2,ESP,Forward,22-198,28,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Seville, Spain",summary,home,7/3/2002
Javi Puado,7,ESP,Left Midfielder,26-237,90,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Seville, Spain",summary,home,5/25/1998
Alex Kral,20,CZE,Central Midfielder,26-243,90,0,0,0,0,0,0,0,0,2,1,0,3,1,0,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Seville, Spain",summary,home,5/19/1998
Pol Lozano,10,ESP,Central Midfielder,25-103,62,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Seville, Spain",summary,home,10/6/1999
Edu Exposito,8,ESP,Midfielder,28-169,28,0,0,0,0,3,0,0,0,1,2,0,0,2,0,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Seville, Spain",summary,home,7/31/1996
Antoniu,31,ESP,Right Midfielder,22-134,57,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Seville, Spain",summary,home,9/5/2002
Jofre,17,ESP,Midfielder,23-214,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Seville, Spain",summary,home,6/17/2001
Brian Olivan,14,ESP,Left Back,30-291,90,0,0,0,0,1,0,1,0,0,0,0,4,1,1,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Seville, Spain",summary,home,4/1/1994
Leandro Cabrera,6,URU,Centre-Back,33-214,90,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Seville, Spain",summary,home,6/17/1991
Marash Kumbulla,4,ALB,Centre-Back,24-344,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Seville, Spain",summary,home,2/7/2000
Omar El Hilali,23,MAR,Right Back,21-127,90,0,1,0,0,0,0,1,0,2,1,0,1,3,0,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Seville, Spain",summary,home,9/12/2003
Joan Garcia,1,ESP,Goalkeeper,23-258,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Seville, Spain",summary,home,5/4/2001
15 Players,,,,,990,2,2,0,0,12,4,2,0,13,15,1,16,8,4,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Seville, Spain",summary,home,
Raul Moro,11,ESP,Forward,22-043,56,0,0,0,0,3,1,0,0,0,2,0,3,0,0,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Seville, Spain",summary,away,12/5/2002
Selim Amallah,21,MAR,Forward / Midfielder,28-063,34,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Seville, Spain",summary,away,11/14/1996
Marcos Andre,9,BRA,Forward,28-089,90,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Seville, Spain",summary,away,10/19/1996
Anuar,23,MAR,Forward,30-002,90,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Seville, Spain",summary,away,1/15/1995
Mario Martin,12,ESP,Central Midfielder,20-318,90,0,0,0,0,2,1,0,0,1,3,0,0,0,0,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Seville, Spain",summary,away,3/4/2004
Stanko Juric,20,CRO,Central Midfielder,28-154,81,0,0,0,0,0,0,1,0,6,3,0,0,1,1,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Seville, Spain",summary,away,8/15/1996
Amath,19,SEN,Forward / Midfielder,28-185,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Las Palmas, Spain",summary,away,7/15/1996
Kike Perez,8,ESP,Central Midfielder,27-338,90,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Las Palmas, Spain",summary,away,2/13/1997
Lucas Oliveira Rosa,22,BRA,Left Back,24-289,90,0,0,0,0,1,1,0,0,0,2,0,3,1,0,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Las Palmas, Spain",summary,away,4/2/2000
Javi Sanchez,5,ESP,Centre-Back,27-309,90,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Las Palmas, Spain",summary,away,3/14/1997
Abdulai Juma Bah,35,SLE,Centre-Back,18-281,90,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Las Palmas, Spain",summary,away,4/11/2006
Luis Perez,2,ESP,Right Back,29-348,90,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Las Palmas, Spain",summary,away,2/3/1995
Karl Jakob Hein,13,EST,Goalkeeper,22-279,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Las Palmas, Spain",summary,away,4/13/2002
13 Players,,,,,990,1,0,0,0,11,4,2,0,16,13,0,15,6,3,0,,,"Friday January 17, 2025",Espanyol,Valladolid,1-Feb,"Las Palmas, Spain",summary,away,
Abel Ruiz,9,ESP,Forward,24-356,67,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Las Palmas, Spain",summary,home,1/27/2000
Cristhian Stuani,7,URU,Forward / Midfielder,38-098,23,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Las Palmas, Spain",summary,home,10/12/1986
Bryan Gil,20,ESP,Attacking Midfielder,23-342,88,0,0,0,0,1,1,0,0,1,1,0,6,1,1,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Las Palmas, Spain",summary,home,2/10/2001
Portu,24,ESP,Forward / Midfielder,32-242,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Las Palmas, Spain",summary,home,5/20/1992
Yaser Asprilla,10,COL,Attacking Midfielder,21-060,68,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Las Palmas, Spain",summary,home,11/19/2003
Donny van de Beek,6,NED,Midfielder,27-275,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Las Palmas, Spain",summary,home,4/18/1997
Viktor Tsyhankov,8,UKR,Attacking Midfielder,27-064,90,0,1,0,0,0,0,0,0,1,3,0,10,1,3,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Las Palmas, Spain",summary,home,11/15/1997
Ivan Martin,23,ESP,Defensive Midfielder,25-339,90,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Las Palmas, Spain",summary,home,2/13/1999
Oriol Romeu,14,ESP,Defensive Midfielder,33-116,68,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Las Palmas, Spain",summary,home,9/24/1991
Jhon Solis,22,COL,Midfielder,20-107,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Las Palmas, Spain",summary,home,10/2/2004
Daley Blind,17,NED,Left Back,34-315,90,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Las Palmas, Spain",summary,home,3/9/1990
Ladislav Krejci,18,CZE,Centre-Back,25-273,90,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Las Palmas, Spain",summary,home,4/20/1999
David Lopez,5,ESP,Centre-Back,35-101,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Las Palmas, Spain",summary,home,10/9/1989
Arnau Martinez,4,ESP,Right Back,21-268,90,1,0,0,0,2,1,0,0,1,2,0,3,1,0,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Las Palmas, Spain",summary,home,4/25/2003
Paulo Gazzaniga,13,ARG,Goalkeeper,33-016,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Las Palmas, Spain",summary,home,1/1/1992
15 Players,,,,,990,1,1,0,0,7,4,0,0,6,15,0,23,11,5,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Las Palmas, Spain",summary,home,
Isaac Romero,7,ESP,Forward,24-245,81,0,0,0,1,1,1,1,0,3,1,1,1,0,1,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Las Palmas, Spain",summary,away,5/17/2000
Chidera Ejuke,21,NGA,Forward / Midfielder,27-016,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Las Palmas, Spain",summary,away,1/2/1998
Ruben Vargas,5,SUI,Attacking Midfielder,26-166,70,0,0,0,0,3,1,0,0,0,0,1,2,0,0,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Las Palmas, Spain",summary,away,8/5/1998
Stanis Idumbo,27,BEL,Midfielder,19-203,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Las Palmas, Spain",summary,away,6/29/2005
Saul Niguez,17,ESP,Attacking Midfielder,30-058,90,1,1,0,0,3,2,1,0,4,0,0,1,4,1,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Las Palmas, Spain",summary,away,11/21/1994
Dodi Lukebakio,11,BEL,Attacking Midfielder,27-116,89,1,0,0,0,4,2,0,0,0,1,0,5,0,1,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Las Palmas, Spain",summary,away,9/24/1997
Juanlu Sanchez,26,ESP,Defender / Midfielder,21-156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Las Palmas, Spain",summary,away,8/15/2003
Djibril Sow,20,SUI,Defensive Midfielder,27-347,89,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Las Palmas, Spain",summary,away,2/5/1997
Lucien Agoume,18,FRA,Midfielder,22-344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Las Palmas, Spain",summary,away,2/8/2002
Albert Sambi Lokonga,12,BEL,Defensive Midfielder,25-088,90,0,0,0,0,0,0,0,0,3,0,0,0,1,3,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Las Palmas, Spain",summary,away,10/22/1999
Adria Pedrosa,3,ESP,Left Back,26-250,70,0,0,0,0,1,0,1,0,2,1,1,3,1,1,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Palma de Mallorca, Spain",summary,away,5/13/1998
Kike Salas,4,ESP,Defender,22-270,20,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Palma de Mallorca, Spain",summary,away,4/23/2002
Nemanja Gudelj,6,SRB,Centre-Back,33-063,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Palma de Mallorca, Spain",summary,away,11/16/1991
Loic Bade,22,FRA,Centre-Back,24-282,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Palma de Mallorca, Spain",summary,away,4/10/2000
Carmona,2,ESP,Right Back,22-355,90,0,0,0,0,1,0,1,0,2,1,0,1,2,2,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Palma de Mallorca, Spain",summary,away,1/28/2002
Orjan Nyland,13,NOR,Goalkeeper,34-130,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Palma de Mallorca, Spain",summary,away,9/10/1990
16 Players,,,,,990,2,1,0,1,14,6,4,0,15,6,3,14,11,12,0,,,"Saturday January 18, 2025",Girona,Sevilla,2-Jan,"Palma de Mallorca, Spain",summary,away,
Miguel,9,ESP,Forward,25-137,84,0,0,0,0,2,1,0,0,1,2,0,0,0,0,0,,,"Saturday January 18, 2025",Leganés,Atlético Madrid,Jan-00,"Palma de Mallorca, Spain",summary,home,9/3/1999
Diego,19,ESP,Forward,24-275,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday January 18, 2025",Leganés,Atlético Madrid,Jan-00,"Palma de Mallorca, Spain",summary,home,4/17/2000
Juan Cruz,11,ESP,Left Midfielder,24-268,90,0,0,0,0,3,1,0,0,0,0,1,3,0,0,0,,,"Saturday January 18, 2025",Leganés,Atlético Madrid,Jan-00,"Palma de Mallorca, Spain",summary,home,4/24/2000
Seydouba Cisse,8,GUI,Central Midfielder,23-343,90,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,,,"Saturday January 18, 2025",Leganés,Atlético Madrid,Jan-00,"Palma de Mallorca, Spain",summary,home,2/9/2001
Yvan Neyou,17,CMR,Central Midfielder,28-015,90,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,,,"Saturday January 18, 2025",Leganés,Atlético Madrid,Jan-00,"Palma de Mallorca, Spain",summary,home,1/3/1997
Dani Raba,10,ESP,Right Midfielder,29-081,79,0,1,0,0,2,0,0,0,3,3,0,4,1,0,0,,,"Saturday January 18, 2025",Leganés,Atlético Madrid,Jan-00,"Palma de Mallorca, Spain",summary,home,10/29/1995
Roberto Lopez,21,ESP,Forward / Midfielder,24-269,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday January 18, 2025",Leganés,Atlético Madrid,Jan-00,"Palma de Mallorca, Spain",summary,home,4/23/2000
Javi Hernandez,20,ESP,Left Back,26-261,45,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,,"Saturday January 18, 2025",Leganés,Atlético Madrid,Jan-00,"Palma de Mallorca, Spain",summary,home,5/2/1998
Darko Brasanac,14,SRB,Midfielder,32-341,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday January 18, 2025",Leganés,Atlético Madrid,Jan-00,"Palma de Mallorca, Spain",summary,home,2/11/1992
Renato Tapia,5,PER,Centre-Back,29-174,71,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,,,"Saturday January 18, 2025",Leganés,Atlético Madrid,Jan-00,"Palma de Mallorca, Spain",summary,home,7/28/1995
Jorge Saenz,3,ESP,Defender,28-062,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday January 18, 2025",Leganés,Atlético Madrid,Jan-00,"Palma de Mallorca, Spain",summary,home,11/16/1996
Matija Nastasic,22,SRB,Centre-Back,31-296,90,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,,,"Saturday January 18, 2025",Leganés,Atlético Madrid,Jan-00,"Palma de Mallorca, Spain",summary,home,3/28/1993
Sergi,6,ESP,Centre-Back,32-273,90,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,,,"Saturday January 18, 2025",Leganés,Atlético Madrid,Jan-00,"Palma de Mallorca, Spain",summary,home,4/19/1992
Valentin Rosier,12,FRA,Right Back,28-152,90,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,,,"Saturday January 18, 2025",Leganés,Atlético Madrid,Jan-00,"Palma de Mallorca, Spain",summary,home,8/18/1996
Marko Dmitrovic,13,SRB,Goalkeeper,32-360,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday January 18, 2025",Leganés,Atlético Madrid,Jan-00,"Palma de Mallorca, Spain",summary,home,1/24/1992
15 Players,,,,,990,1,1,0,0,9,3,1,0,16,6,2,9,6,5,0,,,"Saturday January 18, 2025",Leganés,Atlético Madrid,Jan-00,"Palma de Mallorca, Spain",summary,home,
